ID_Karyawan,USIA,Generasi,Status Pegawai New,Tingkatan Jabatan,Jabatan,Unit Bisnis,Lokasi Kerja,"Tgl Mulai Bekerja
(Dd/Mm/Yyyy) New",Rincian Masa Kerja New,Tanggal Berakhir Kontrak,Status Terminasi,Tanggal Terminasi (Dd/Mm/Yyyy),Status_Label,Is_Resign,Tingkatan_Jabatan_New,USIA_CLEAN,Usia_Masuk,Lokasi Kerja Group
KFA-14614,"29 Tahun, 0 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,Banda Aceh,KF Punge,2022-10-08,3.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,29.0,28.75,OTHER_LOCATION
KFA-14615,"33 Tahun, 10 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,Jaya 2,KF.MENTENG HUIS,2020-11-12,5.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,33.0,32.583333333333336,OTHER_LOCATION
KFA-14616,"53 Tahun, 0 Bulan",Generasi X,PKWTT,MANAGER,MANAGER UNIT BISNIS BATAM,Batam,UNIT BISNIS BATAM,1999-01-10,26.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,2,53.0,50.833333333333336,OTHER_LOCATION
KFA-14617,"34 Tahun, 1 Bulan",Millennials,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Samarinda,KF PMI (KF 385),2017-01-02,8.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,3,34.0,33.333333333333336,OTHER_LOCATION
KFA-14618,"30 Tahun, 6 Bulan",Millennials,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Jayapura,KF.0194,2023-01-08,2.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,30.0,29.833333333333332,OTHER_LOCATION
KFA-14619,"33 Tahun, 8 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,Kupang,KF CENTRAL ATAMBUA,2021-02-07,4.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,33.0,32.666666666666664,OTHER_LOCATION
KFA-14620,"50 Tahun, 1 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Surabaya,KF.0052,2002-01-05,23.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,50.0,48.083333333333336,OTHER_LOCATION
KFA-14621,"26 Tahun, 11 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Surabaya,KF.KALLIBOKOR,2021-01-04,4.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,26.0,25.666666666666668,OTHER_LOCATION
KFA-14622,"33 Tahun, 11 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Malang,KF.0210 BENGAWAN SOLO,2013-01-01,12.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,33.0,32.0,OTHER_LOCATION
KFA-14623,"29 Tahun, 7 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Palu,KF BASUKI RAHMAT,2022-01-10,3.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,29.0,28.75,OTHER_LOCATION
KFA-14624,"53 Tahun, 9 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA ADM. PIUTANG & INKASO,Semarang,UNIT BISNIS SEMARANG,1995-01-08,30.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,53.0,50.5,UNIT BISNIS SEMARANG
KFA-14625,"52 Tahun, 1 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA REFRAKSIONIS,Jaya 2,KF.0048,1996-01-03,29.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,52.0,49.583333333333336,KF.0048
KFA-14626,"33 Tahun, 4 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Surabaya,KF UNDAAN,2010-11-05,15.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,33.0,31.75,OTHER_LOCATION
KFA-14627,"26 Tahun, 1 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Cirebon,KF 0923 MAJALENGKA,2024-03-01,1.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,26.0,25.916666666666668,OTHER_LOCATION
KFA-14628,"53 Tahun, 10 Bulan",Generasi X,PKWTT,SUPERVISOR,STAFF UNIT BISNIS,Karawang,UNIT BISNIS KARAWANG,1990-02-07,35.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,4,53.0,50.083333333333336,OTHER_LOCATION
KFA-14629,"29 Tahun, 11 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA ADMINISTRASI HUTANG DAGANG,Bekasi,UNIT BISNIS BEKASI,2013-06-05,12.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,29.0,28.0,OTHER_LOCATION
KFA-14630,"24 Tahun, 3 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Malang,KF.0150,2024-01-02,1.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,24.0,23.916666666666668,OTHER_LOCATION
KFA-14631,"32 Tahun, 4 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Jaya 2,KF.0198,2013-01-07,12.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,32.0,31.0,OTHER_LOCATION
KFA-14632,"34 Tahun, 0 Bulan",Millennials,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Medan,KF 84 TANJUNGBALAI,2017-01-02,8.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,3,34.0,33.333333333333336,OTHER_LOCATION
KFA-14633,"32 Tahun, 10 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA MERCHANDISE,Pekalongan,UNIT BISNIS PEKALONGAN,2011-01-09,14.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,32.0,30.833333333333332,OTHER_LOCATION
KFA-14634,"53 Tahun, 3 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Surabaya,KF.LONTAR,2000-01-09,25.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,53.0,50.916666666666664,OTHER_LOCATION
KFA-14635,"26 Tahun, 2 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Ternate,KF.TERNATE MALL,2021-01-09,4.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,26.0,25.666666666666668,OTHER_LOCATION
KFA-14636,"49 Tahun, 9 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA PENUNJANG LAYANAN FARMASI,Jayapura,KF.AB PURA,2007-07-01,18.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,49.0,47.5,OTHER_LOCATION
KFA-14637,"25 Tahun, 5 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Palu,KF.0490 DEWI,2022-09-28,3.0,,HABIS KONTRAK,2024-09-25 00:00:00.000000000,KARYAWAN PKWT,0,5,25.0,24.75,OTHER_LOCATION
KFA-14638,"35 Tahun, 11 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,Balikpapan,KF.PENAJAM,2021-01-01,4.0,,PENGUNDURAN DIRI,2024-07-15 00:00:00.000000000,RESIGN,1,5,35.0,34.666666666666664,OTHER_LOCATION
KFA-14639,"49 Tahun, 4 Bulan",Generasi X,PKWTT,SUPERVISOR,SUPERVISOR PELAYANAN FARMASI,Surabaya,KF.0243,2002-01-05,23.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,4,49.0,47.083333333333336,OTHER_LOCATION
KFA-14640,"30 Tahun, 4 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bandung,KF KOPO 75,2021-10-24,4.0,,HABIS KONTRAK,2024-10-26 00:00:00.000000000,KARYAWAN PKWT,0,5,30.0,29.666666666666668,OTHER_LOCATION
KFA-14641,"29 Tahun, 8 Bulan",Millennials,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Tasikmalaya,KF.0377 GARUT 2,2023-01-10,2.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,29.0,28.833333333333332,OTHER_LOCATION
KFA-14642,"26 Tahun, 5 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Manado,KF.KOTA BARU A. YANI,2023-04-14,2.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-14643,"43 Tahun, 6 Bulan",Millennials,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Yogyakarta,KF.0609 TAJEM,2008-01-08,17.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,3,43.0,41.583333333333336,OTHER_LOCATION
KFA-14644,"32 Tahun, 5 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,Yogyakarta,KF.DELANGGU,2019-01-25,6.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,32.0,31.5,OTHER_LOCATION
KFA-14645,"27 Tahun, 2 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Surakarta,KF.0087,2023-03-04,2.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,27.0,26.833333333333332,KF.0087
KFA-14646,"26 Tahun, 10 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Jaya 2,KF.0198,2022-01-08,3.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,26.0,25.75,OTHER_LOCATION
KFA-14647,"49 Tahun, 3 Bulan",Generasi X,PKWTT,ASISTEN MANAGER,PJ. ASMAN PERFORMANCE MANAGEMENT & SUPPORT,Batam,UNIT BISNIS BATAM,2002-01-08,23.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,3,49.0,47.083333333333336,OTHER_LOCATION
KFA-14648,"32 Tahun, 4 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,Sukabumi,KF.0008,2021-01-11,4.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,32.0,31.666666666666668,KF.0008
KFA-14649,"44 Tahun, 3 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cirebon,KF 1083 SINDANG LAUT,1995-08-01,30.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,44.0,41.5,OTHER_LOCATION
KFA-14650,"55 Tahun, 10 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Purwokerto,KF 0437 FAJAR,2000-01-09,25.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,55.0,52.916666666666664,OTHER_LOCATION
KFA-14651,"24 Tahun, 10 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Pekanbaru,KF.0122,2023-10-26,2.0,,HABIS KONTRAK,2024-10-26 00:00:00.000000000,KARYAWAN PKWT,0,5,24.0,23.833333333333332,OTHER_LOCATION
KFA-14652,"30 Tahun, 10 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,Cirebon,KF HAURGELIS,2024-03-01,1.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,30.0,29.916666666666668,OTHER_LOCATION
KFA-14653,"34 Tahun, 9 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Manado,UNIT BISNIS MANADO,2022-11-03,3.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,34.0,33.75,OTHER_LOCATION
KFA-14654,"30 Tahun, 4 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,Cirebon,KF 0776 ARJAWINANGUN,2023-01-01,2.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,30.0,29.833333333333332,OTHER_LOCATION
KFA-14655,"44 Tahun, 6 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Malang,KF.0036,2010-01-10,15.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,44.0,42.75,KF.0036
KFA-14656,"29 Tahun, 5 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,Semarang,KF 0442,2022-01-07,3.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,29.0,28.75,OTHER_LOCATION
KFA-14657,"26 Tahun, 2 Bulan",Generasi Z,PKWT,PELAKSANA,PHARMACY MANAGER,Surabaya,KF Kedung Cowek,2022-01-09,3.0,,HABIS KONTRAK,2024-01-10 00:00:00.000000000,KARYAWAN PKWT,0,5,26.0,25.75,OTHER_LOCATION
KFA-14658,"26 Tahun, 9 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Malang,KF.HASANUDDIN,2024-01-01,1.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,26.0,25.916666666666668,OTHER_LOCATION
KFA-14659,"37 Tahun, 4 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Kupang,KF CENTRAL ATAMBUA,2018-01-03,7.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,37.0,36.416666666666664,OTHER_LOCATION
KFA-14660,"52 Tahun, 3 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Banda Aceh,KF.DARSA DARSA,1998-01-04,27.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,52.0,49.75,OTHER_LOCATION
KFA-14661,"30 Tahun, 8 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Tangerang,KF 0473 BOULEVARD,2013-05-06,12.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,30.0,29.0,OTHER_LOCATION
KFA-14662,"23 Tahun, 9 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Jember,KF.SUDIRMAN JEMBER,2023-01-08,2.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,23.0,22.833333333333332,OTHER_LOCATION
KFA-14663,"30 Tahun, 4 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,Denpasar,KF.0154 GATSU,2022-07-06,3.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,30.0,29.75,OTHER_LOCATION
KFA-14664,"26 Tahun, 11 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Balikpapan,KF BEURAU,2022-01-10,3.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,26.0,25.75,OTHER_LOCATION
KFA-14665,"25 Tahun, 9 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Tangerang,KF 0296 MODERNLAND,2023-01-08,2.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-14666,"25 Tahun, 9 Bulan",Generasi Z,PKWT,PELAKSANA,PHARMACY MANAGER,Cilegon,KF.RAMAYANA,2024-12-06,1.0,,PENGUNDURAN DIRI,2024-06-09 00:00:00.000000000,RESIGN,1,5,25.0,24.916666666666668,OTHER_LOCATION
KFA-14667,"26 Tahun, 5 Bulan",Generasi Z,PKWT,PELAKSANA,PHARMACY MANAGER,Tangerang,KF TELUK NAGA,2023-07-09,2.0,,PENGUNDURAN DIRI,2024-09-26 00:00:00.000000000,RESIGN,1,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-14668,"30 Tahun, 0 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,Pontianak,KF.0333,2021-09-05,4.0,,HABIS KONTRAK,2024-01-10 00:00:00.000000000,KARYAWAN PKWT,0,5,30.0,29.666666666666668,OTHER_LOCATION
KFA-14669,"32 Tahun, 3 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,Kendari,KF HASANUDDIN KENDARI,2021-01-11,4.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,32.0,31.666666666666668,OTHER_LOCATION
KFA-14670,"28 Tahun, 0 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Pekanbaru,Apotek KF Hangtuah,2023-10-26,2.0,,HABIS KONTRAK,2024-10-26 00:00:00.000000000,KARYAWAN PKWT,0,5,28.0,27.833333333333332,OTHER_LOCATION
KFA-14671,"54 Tahun, 0 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Palembang,KF. SUDIRMAN,1991-01-07,34.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,54.0,51.166666666666664,OTHER_LOCATION
KFA-14672,"36 Tahun, 9 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Jambi,KF.0117,2010-07-07,15.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,36.0,34.75,OTHER_LOCATION
KFA-14673,"26 Tahun, 3 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Gresik,KF BOJONEGORO,2021-01-06,4.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,26.0,25.666666666666668,OTHER_LOCATION
KFA-14674,"29 Tahun, 3 Bulan",Millennials,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Cirebon,KF.0504 KUNINGAN,2020-02-01,5.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,3,29.0,28.583333333333332,OTHER_LOCATION
KFA-14675,"32 Tahun, 11 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,Kendari,KF HASANUDDIN KENDARI,2024-01-03,1.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,32.0,31.916666666666668,OTHER_LOCATION
KFA-14676,"33 Tahun, 2 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Ternate,KF.BASTIONG,2020-01-06,5.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,33.0,32.583333333333336,OTHER_LOCATION
KFA-14677,"24 Tahun, 4 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Yogyakarta,KF Pandeyan,2023-01-05,2.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,24.0,23.833333333333332,OTHER_LOCATION
KFA-14678,"41 Tahun, 8 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Jaya 2,KF PUSDIKLAT,2003-01-10,22.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,41.0,39.166666666666664,OTHER_LOCATION
KFA-14679,"27 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Malang,KF TULUNGAGUNG 2,2022-05-02,3.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,27.0,26.75,OTHER_LOCATION
KFA-14680,"28 Tahun, 6 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Malang,KF.0453 SUTOYO,2022-01-04,3.0,,PENGUNDURAN DIRI,2024-10-25 00:00:00.000000000,RESIGN,1,5,28.0,27.75,OTHER_LOCATION
KFA-14681,"26 Tahun, 6 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Banda Aceh,KF.DARSA DARSA,2024-05-27,1.0,,HABIS KONTRAK,2024-01-10 00:00:00.000000000,KARYAWAN PKWT,0,5,26.0,25.916666666666668,OTHER_LOCATION
KFA-14682,"26 Tahun, 6 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cilegon,KF.0268 PCI,2023-09-14,2.0,,HABIS KONTRAK,2024-09-15 00:00:00.000000000,KARYAWAN PKWT,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-14683,"48 Tahun, 8 Bulan",Generasi X,PKWTT,SUPERVISOR,SUPERVISOR PERFORMANCE MANAGEMENT & SUPPORT,Malang,UNIT BISNIS MALANG,1997-01-12,28.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,4,48.0,45.666666666666664,OTHER_LOCATION
KFA-14684,"28 Tahun, 5 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA PENUNJANG LAYANAN FARMASI,Jaya 2,KF.0005,2024-06-03,1.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,28.0,27.916666666666668,KF.0005
KFA-14685,"28 Tahun, 5 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Sukabumi,KF.0335 Cicurug,2021-01-12,4.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,28.0,27.666666666666668,OTHER_LOCATION
KFA-14686,"24 Tahun, 3 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Yogyakarta,KF Brebah,2024-01-09,1.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,24.0,23.916666666666668,OTHER_LOCATION
KFA-14687,"28 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Batam,KF BENGKONG KOLAM,2024-06-17,1.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,28.0,27.916666666666668,OTHER_LOCATION
KFA-14688,"29 Tahun, 3 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cirebon,KF 0829 KARANGAMPEL,2024-02-14,1.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,29.0,28.916666666666668,OTHER_LOCATION
KFA-14689,"37 Tahun, 2 Bulan",Millennials,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Balikpapan,KF.INDRAKILA,2017-01-02,8.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,3,37.0,36.333333333333336,OTHER_LOCATION
KFA-14690,"28 Tahun, 1 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Surabaya,KF 836 ESTHEVA JEMURSARI,2021-10-18,4.0,,HABIS KONTRAK,2024-01-10 00:00:00.000000000,KARYAWAN PKWT,0,5,28.0,27.666666666666668,OTHER_LOCATION
KFA-14691,"37 Tahun, 8 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Banda Aceh,KF.0037 DIPONEGORO,2022-01-02,3.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,37.0,36.75,OTHER_LOCATION
KFA-14692,"35 Tahun, 1 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Gresik,KF.0164 RA KARTINI,2012-07-01,13.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,35.0,33.916666666666664,OTHER_LOCATION
KFA-14693,"29 Tahun, 0 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Mataram,KF. BUIN BATU,2021-03-05,4.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,29.0,28.666666666666668,OTHER_LOCATION
KFA-14694,"32 Tahun, 2 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,Yogyakarta,KF.0316,2018-12-03,7.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,32.0,31.416666666666668,KF.0316
KFA-14695,"30 Tahun, 10 Bulan",Millennials,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Yogyakarta,KF.0592 WATES,2019-04-16,6.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,3,30.0,29.5,OTHER_LOCATION
KFA-14696,"36 Tahun, 1 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Balikpapan,KF.0329,2008-01-08,17.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,36.0,34.583333333333336,OTHER_LOCATION
KFA-14697,"48 Tahun, 6 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Medan,KF.J CITY,1999-01-11,26.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,48.0,45.833333333333336,OTHER_LOCATION
KFA-14698,"36 Tahun, 3 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Tanjung Pinang,KF.0454 KIJANG,2012-01-04,13.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,36.0,34.916666666666664,OTHER_LOCATION
KFA-14699,"55 Tahun, 0 Bulan",Generasi X,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Yogyakarta,KF JAKAL 3.5,1997-01-05,28.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,3,55.0,52.666666666666664,OTHER_LOCATION
KFA-14700,"28 Tahun, 4 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Batam,KF GOLDEN PRAWN,2022-04-05,3.0,,PENGUNDURAN DIRI,2024-10-31 00:00:00.000000000,RESIGN,1,5,28.0,27.75,OTHER_LOCATION
KFA-14701,"50 Tahun, 10 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Sidoarjo,KF.0603 GEDANGAN,1995-01-11,30.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,50.0,47.5,OTHER_LOCATION
KFA-14702,"28 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Surabaya,KF Lakarsantri,2022-01-05,3.0,,HABIS KONTRAK,2024-01-10 00:00:00.000000000,KARYAWAN PKWT,0,5,28.0,27.75,OTHER_LOCATION
KFA-14703,"42 Tahun, 1 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Balikpapan,KF.0293,2007-01-07,18.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,42.0,40.5,OTHER_LOCATION
KFA-14704,"25 Tahun, 7 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Balikpapan,KF.0293,2023-04-09,2.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-14705,"24 Tahun, 4 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cilegon,KF.RAMAYANA,2024-01-06,1.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,24.0,23.916666666666668,OTHER_LOCATION
KFA-14706,"26 Tahun, 8 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Makassar,KF ANTANG,2022-01-09,3.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,5,26.0,25.75,OTHER_LOCATION
KFA-14707,"42 Tahun, 7 Bulan",Millennials,PKWTT,ASISTEN MANAGER,ASMAN PERFORMANCE MANAGEMENT & SUPPORT,Karawang,UNIT BISNIS KARAWANG,2001-01-10,24.0,,AKTIF,2024-10-31 00:00:00.000000000,AKTIF,0,3,42.0,40.0,OTHER_LOCATION
